id,Url,Sale_Price,Brand,Size,Category,Subcategory 
1794,Tory-Burch-Bombe-Reva-Clutch-5d6871f66a7fba6b1e233bdc,100,Tory Burch,OS,Women,Bags
1795,AAA-8595mm-Tahitian-Black-Pearl-Necklace-14k-5d4b7b0c8557aff48e378623,51,handmade,18%E2%80%9D,Women,Jewelry
1796,Donald-Pilsner-Black-Leather-Uppers-2-12-Heel-5d5b0ad6969d1f1226de2dbb,45,Donald J. Pliner,8.5,Women,Shoes
1797,Rebecca-Minkoff-Green-Handbag-5cdadc2ffe19c7881ebd70f4,50,Rebecca Minkoff,OS,Women,Bags
1798,Cole-Haan-Cassidy-Buckle-Booties-5b6477ffe944bacf58b37981,139,Cole Haan,10,Women,Shoes
1799,Merrell-Womens-Shiloh-Pull-Boot-Size-85-Oak-5d4f3d23248f7a3332f71f6a,60,Merrell,8.5,Women,Shoes
1800,Host-PickPrada-95-Vero-Cuoio-wBOX-5cfef8ca8d653d3f1d303f4b,40,Prada,9,Women,Shoes
1801,Colin-Stuart-Brown-Leather-Suede-Boots-Size-8-12-5c6812741b32944563470c17,40,Colin Stuart,8.5,Women,Shoes
1802,HOST-PICKBOSTON-PROPER-FAUX-FUR-SWEATER-5d4d5e38b146ccc16e4bddb2,53,Boston Proper,L,Women,Jackets_&_Coats
1803,Dolce-Gabbana-Womens-Blue-Jeans-Stylish-5baff54d03087cfc6f2314b6,155,Dolce & Gabbana,6,Women,Jeans
1804,En-Shalla-Hand-Made-Fringed-Leather-Bag-EUC-5ca6a90816105db49bf1ef57,149,en shalla,15%E2%80%9D+x+13.5%E2%80%9D,Women,Bags
1805,NWOT-Brighton-s-Leather-Silver-shoulder-bag-5cd8864baa7ed3a7d1ff107c,55,Brighton,11%E2%80%9D%28W%29+x+7%E2%80%9D%28H%29+x+3%E2%80%9D%28W%29,Women,Bags
1806,BEBE-FAUX-LEATHER-PEPLUM-JACKET-5d690ae429f0301694860ea6,65,bebe,XL,Women,Jackets_&_Coats
1807,MON-CHERI-Bordeaux-color-evening-gown-Sz-12-EUC-5d2438aab146cc20bf4a9696,57,Mon Cheri,12,Women,Dresses
1808,Dolce-Gabbana-Womens-White-Jeans-Stylish-5be1d62d04e33d032c1e2ca3,125,Dolce & Gabbana,12,Women,Jeans
1809,TADASHI-COLLECTION-Silk-tiered-halter-gown-Sz-16-5d2109202f4831d987a98122,60,Tadashi Shoji,16,Women,Dresses
1810,Rag-Bone-Red-Structured-Formal-Dress-Size-4-5c83398bc6177764d578d824,45,rag & bone,4,Women,Dresses
1811,Lilly-Pulitzer-Parfait-Skirt-Pineapple-Sz-10-Pink-5d60cf27b3e917c80d77cc19,40,Lilly Pulitzer,10,Women,Skirts
1812,Huge-size-8-volatile-tennis-shoes-lot-5ced66dc19c157ff9b564455,45,Volatile,8,Women,Shoes
1813,Dolce-Gabbana-Womens-Black-Coat-Stylish-5c4a0b692beb79815781ffed,200,Dolce & Gabbana,8,Women,Jackets_&_Coats
1814,1500IROJamesonLeather-wshearling-Jacket-5d29227b969d1f23f653c50a,250,IRO,S,Women,Jackets_&_Coats
1815,Gucci-crossbody-5d6d7c0fde696acb21e9e7ed,90,Gucci,OS,Women,Bags
1816,Jeffrey-Campbell-Wrapped-Leather-Flats-5d6865852f82761846d2dba2,40,Jeffrey Campbell,9,Women,Shoes
1817,CHRISTIAN-LOUBOUTIN-ALMERIA-BLACK-LEATHER-WEDGE-38-5d644a802f48318f02a0be9a,201,Christian Louboutin,8,Women,Shoes
1818,SAKS-FIFTH-AVE-Black-fur-collar-wool-coat-Sz-L-EUC-5cddbadabbf076036db85127,90,Saks Fifth Avenue Black Label,L,Women,Jackets_&_Coats
1819,Lanvin-Classic-Black-Leather-Ballet-wBoxBags-5cb5e468248f7a47c6973b48,125,Lanvin,6,Women,Shoes
1820,Vintage-Aztec-boho-hippie-grandpa-sweater-p3-5d6093e029f030acb4f77337,55,Vintage,M,Women,Sweaters
1821,ROGER-VIVIER-PATENT-LEATHER-PUMPS-5ab9ab1fa6e3ea7e483a2a51,225,Roger Vivier,10.5,Women,Shoes
1822,Coach-Leather-Purse-BUY-IT-NOW-OR-I-KEEP-IT-5a973628df19a5dea414b8d6,60,Coach,OS,Women,Bags
1823,Sam-Edelman-Penny-2-Wide-Calf-Riding-Boots-6W-5d3f754e65d17fccebb7d66a,85,Sam Edelman,6,Women,Shoes
1824,Brighton-Leather-Black-crossbody-bag-Like-New-5cddee6bc953d856efc7f1e3,43,Brighton,5%E2%80%9D%28H%29+x+7.5%E2%80%9D%28+W%29+x+2%E2%80%9D%28+D%29+plus+strap,Women,Bags
1825,Dolce-Gabbana-Womens-White-Top-Shirt-TShirt-New-5be4718cc9bf50b8ba135a66,145,Dolce & Gabbana,8,Women,Tops
1826,LULULEMON-TAKE-IT-EASY-PANT-BLACK-WIDE-LEG-6-5d6766fbaa7ed373cc63054a,85,lululemon athletica,6,Women,Pants
1827,Vince-Camuto-leopard-print-booties-5c80151fbb7615bb206dadc2,45,Vince Camuto,6.5,Women,Shoes
1828,Vince-Camuto-leopard-print-booties-5c80151fbb7615bb206dadc2,45,Vince Camuto,6.5,Women,Shoes
1829,VINCE-WOOL-SILK-WAFFLE-KNIT-BOYFRIEND-CARDIGAN-5c96373f9539f7d3b88bd59e,50,Vince,XS,Women,Sweaters
1830,Vintage-Jumpsuit-Black-Medium-Snaps-drawstring-5d385d343a622d3e15fb9ec9,40,Vintage,M,Women,Pants
1831,Arche-black-suede-mary-jane-shoes-5ccdf1dd9ed36d5c76b350ed,63,Arche,8,Women,Shoes
1832,Sorel-Duck-Boot-Out-and-About-5be73ab3819e9096cc9addab,58,Sorel,5.5,Women,Shoes
1833,Armani-Jeans-Womens-Sleeveless-Shirt-Top-TShirt-5bca1fbb8ad2f946eaed8830,50,Armani Jeans,10,Women,Tops
1834,Kate-Spade-Telly-Rain-Boots-like-new-condition-5b14418b3e0caa34c2190c0c,55,kate spade,9,Women,Shoes
1835,Nicholas-K-Mule-Flats-Size-40-5cf70bd8bf5430e7d7687368,60,Nicholas K,10,Women,Shoes
1836,Sorely-Out-and-About-Black-Leather-Duck-Boot-5c5b29b2c617773337a9c867,55,Sorel,7,Women,Shoes
1837,MOSCHINO-GORGEOUS-SANDALS-5d02be75de696a1870b9e76e,150,Moschino,10,Women,Shoes
1838,MISSONI-WEDGES-HP-5bb26fa0534ef97c5b6f472c,45,Missoni,9,Women,Shoes
1839,Dooney-Bourke-Leather-Purse-5afcfc5a85e6053f16430d11,48,Dooney & Bourke,OS,Women,Bags
1840,Coach-Bag-5b4a8af004e33d2998fed490,97,Coach,OS,Women,Bags
1841,APL-Athletic-Propulsion-Labs-5d6347e2de696a4750f8263e,50,APL,9.5,Women,Shoes
1842,Joes-Starlet-Jeans-57e1e37699086accb60381cd,52,Joe's Jeans,27,Women,Jeans
1843,Coach-Bag-5a906db22140f31a12763a75,45,Coach,OS,Women,Bags
1844,Ice-Blue-Tall-Hunter-Rain-Boots-5c6db45ac2e9fedb86a0f9a3,44,Hunter,6,Women,Shoes
1845,Florence-Leather-Bag-Made-in-Italy-5aea4e0f00450f0828f449bc,90,Florence,OS,Women,Bags
1846,St-John-Collection-Size-6-Cream-Button-Cardigan-5cfa579af32a0803272f57b1,100,St. John Collection,6,Women,Sweaters
1847,Michaels-Kors-handbag-5d5b87d77f617f784fbb7a69,40,Michael Kors,OS,Women,Bags
1848,Born-Leather-Buffalo-Red-Black-Plaid-Mules-11-5cfaaeda7a8173dcc7a0804a,60,Born,11,Women,Shoes
1849,Frye-7-Wyatt-Overlay-Short-Western-cowboy-boot-5cdd5c2916be704cfe5b9264,75,Frye,7,Women,Shoes
1850,Cole-Haan-Leather-tote-5b4a2df5d6dc5299b1a0ca86,50,Cole Haan,See+pics+for+approx,Women,Bags
1851,The-Original-VAGABOND-Womens-Leather-Boots-NEVER-C-5b9c53b4fe5151326bf0f098,75,Vagabond,11,Women,Shoes
1852,Gucci-Womens-Sneakers-Shoes-Stylish-5c0029489519963cd8efb99b,200,Gucci,9.5,Women,Shoes
1853,Stuart-Weitzman-Size-7-Real-Snake-DOrsay-Heels-5cdff34bdc11f3ca27db077e,60,Stuart Weitzman,7,Women,Shoes
1854,Dolce-Vita-Studded-Ankle-Bootie-Size-95-5d096b771af1eb09e42da5e2,55,Dolce Vita,9.5,Women,Shoes
1855,Jeffrey-Campbell-Snow-white-leopard-print-booties-5c800090baebf6a97401e964,49,Jeffrey Campbell,7,Women,Shoes
1856,Flash-Sale-Gucci-rain-boots-5aa466ed077b97dedf3942fd,250,Gucci,7,Women,Shoes
1857,Sparrow-Red-Wool-Floral-Hooded-Cardigan-5ca6c4b4de696a416e61fddf,40,Anthropologie,S,Women,Sweaters
1858,Ugg-Size-95-Brookfield-Short-Boot-in-brown-5cdec4f78e2a83efdf69c945,40,UGG,9.5,Women,Shoes
1859,Patricia-Nash-Marinella-Crossbody-Wristlet-5cb9cd0cbbf076a38e08557e,40,Patricia Nash,OS,Women,Bags
1860,High-waisted-jeans-5d6d79c6aa7ed31e17c3b662,50,Lady K Loves,32,Women,Jeans
1861,Alexis-Bittar-Lucite-earrings-fiery-red-flower-5d6b890e9ed36d7f13f406a9,41,Alexis Bittar,OS,Women,Jewelry
1862,SEE-Womens-Black-Sunglasses-New-Stylish-5bd0a2c7df0307fa40f14d9b,100,SEE,OS,Women,Accessories
1863,YVES-Saint-Laurent-tip-5c5dac478ad2f9b3e92c45c8,175,Yves Saint Laurent,40,Women,Tops
1864,COACH-WHITE-PEBBLED-LEATHER-ARLENE-LOAFERS-SIZE-8-5d491801fe19c725e514a705,58,Coach,8,Women,Shoes
1865,Authentic-Gucci-Watch-5a9a43943a112ede5517e717,150,Gucci,OS,Women,Accessories
1866,Tory-Burch-WoodenSuede-clogs-5bdb0bdddf0307b8d78e30c9,150,Tory Burch,9.5,Women,Shoes
1867,COACH-WHITE-PEBBLED-LEATHER-ARLENE-LOAFERS-SIZE-8-5d491801fe19c725e514a705,58,Coach,8,Women,Shoes
1868,Authentic-Gucci-Watch-5a9a43943a112ede5517e717,150,Gucci,OS,Women,Accessories
1869,Tory-Burch-WoodenSuede-clogs-5bdb0bdddf0307b8d78e30c9,150,Tory Burch,9.5,Women,Shoes
1870,Rothys-Knitted-pointed-toe-slip-on-flats-5d3072c77f617f20aade6568,80,Rothy's,7,Women,Shoes
1871,YSL-Pink-Floral-embroidery-sling-back-kitten-heels-5b085673d39ca2a56be247b2,55,Yves Saint Laurent,7.5,Women,Shoes
1872,Rothys-knit-pointed-toe-flats-slip-on-size-8W-5d34da82adb58d88bd363602,85,Rothy's,8,Women,Shoes
1873,lazy-one-long-one-piece-back-flap-onesie-pajamas-5d67345f2e7c2f1c72ccb6e4,40,Lazy One,L,Women,Intimates_&_Sleepwear
1874,Vintage-St-John-Black-Faux-Wrap-Santana-Knit-Dress-5d6c0aba9d3b788ab0e4c229,130,St. John,8,Women,Dresses
1875,Tory-Burch-Sandals-size-85-5d5aca7f2f4831eff72e6b85,90,Tory Burch,8.5,Women,Shoes
1876,Lululemon-Sweaty-or-Not-Runsie-5c6cbd4ba31c3315b1c6d55f,71,lululemon athletica,8,Women,Pants
1877,Dolce-Gabbana-pink-satin-pencil-skirt-5b4a04c6619745039106979c,160,Dolce & Gabbana,4,Women,Skirts
1878,Lululemon-Kicking-Asphalt-12-Zip-Long-Sleeve-5d401bd5c2835cf174bbdea2,55,lululemon athletica,8,Women,Tops
1879,Calvin-Klein-Sherpa-lined-denim-jacket-with-fur-5d23ac8fbb22e3cb1bf7a8e9,95,Calvin Klein Jeans,L,Women,Jackets_&_Coats
1880,DANSKO-TASHA-BLACK-LEATHER-HEELED-SANDALS-40-5d492748a20dfce9ee3b008c,45,Dansko,10,Women,Shoes
1881,All-Saints-Black-Oversized-Mayra-Jersey-Dress-0-5d423e26bf543030ac41c7e8,40,All Saints,0,Women,Dresses
1882,Wildfox-Couture-Pink-Prairie-Rose-Lennon-Sweater-5938b5bf4127d0107c01507b,60,Wildfox,M,Women,Sweaters
1883,UGG-Leather-snow-boots-5d4bae43969d1f834018fb8b,59,UGG,10,Women,Shoes
1884,Vera-Pelle-Dark-Navy-Poncho-Shawl-Cape-5b3810286197457aa34287a5,75,Vera Pelle,One+Size,Women,Jackets_&_Coats
1885,Anthropologie-Maeve-Ashbury-Black-Floral-Blouse-5d60825afe19c7863af8e891,45,Anthropologie,S,Women,Tops
1886,Madewell-Rail-Straight-Dark-Denim-Jeans-5d5dcfe78ecb5da7bd6b7ca7,50,Madewell,28,Women,Jeans
1887,Marc-Fisher-Over-the-Knee-Suede-Navy-Boots-7-5d5d48edc2835c7119a15243,45,Marc Fisher,7,Women,Shoes
1888,J-Crew-Linen-Front-Tie-Pink-White-Striped-Top-5d56af647aad52a83f25b0a2,40,J. Crew,6,Women,Tops
1889,Missoni-Brown-Chevron-Signature-Pattern-Heels-9-5d1e8f0619c157305dcbc87a,55,Missoni,9,Women,Shoes
1890,Kendra-Scott-Long-Pendant-Necklace-5d41f1938557afdd0e9cc8c5,60,Kendra Scott,OS,Women,Jewelry
1891,Madewell-Billie-Black-Leather-Ankle-Bootie-5d28acb65c6381151eae01f9,65,Madewell,8.5,Women,Shoes
1892,Tahari-Larry-Patent-Lace-up-Booties-5bb12b36bb761547e7738130,40,Tahari,7.5,Women,Shoes
1893,Boccia-Titanium-Watch-5d33b082a20dfc40b56053fd,40,Boccia,OS,Women,Accessories
1894,MNG-by-Mango-Long-Sleeve-Midi-Dress-5cb366e829f0300cd18a6e2a,45,Mango,4,Women,Dresses
1895,Marc-Fisher-tan-leather-boots-5d1bca32264a553926f579f9,40,Marc Fisher,8,Women,Shoes
1896,Charles-David-Black-Heeled-Kneehigh-Boots-SZ-65-5cbf9238bb22e3a9c5d81649,44,Charles David,6.5,Women,Shoes
1897,NEW-Stella-Dot-City-Tote-mosaic-tile-bag-5d581cfa6a044e848ee0f849,40,Stella & Dot,OS,Women,Bags
1898,Free-People-Retro-Jacquard-High-Rise-Flares-5d4432b9574bd578334779fc,40,Free People,6,Women,Pants
1899,NEW-Stella-Dot-City-Tote-mosaic-tile-bag-5d581cfa6a044e848ee0f849,40,Stella & Dot,OS,Women,Bags
1900,Free-People-Retro-Jacquard-High-Rise-Flares-5d4432b9574bd578334779fc,40,Free People,6,Women,Pants
1901,Vince-crossbody-embossed-alligator-skin-5d3a35288d6f1a5520c6c860,65,Vince,OS,Women,Bags
1902,Lululemon-Sea-Check-Multi-Plum-Speed-Shorts-5d3257ea2e7c2f459f60beb5,40,lululemon athletica,8,Women,Shorts
1903,Banana-Republic-Statement-Necklace-Rhinestones-5d059ddf29f0302f11a386ad,50,Banana Republic,OS,Women,Jewelry
1904,Roberto-Cavalli-Green-Rhinestone-Belt-SZ-38-75-5c48c6b4baebf6ee51cf6c6a,60,Roberto Cavalli,OS,Women,Accessories
1905,Gucci-leathercanvas-booties-5b0ecaa7c9fcdf8a2b31c707,250,Gucci,8.5,Women,Shoes
1906,Aldo-Lace-Up-Booties-5bc518884ab6331b2bfde8b9,50,Aldo,6,Women,Shoes
1907,Weissman-Dance-Floral-Applique-Ivory-Tutu-Skirt-5c3254ea7386bc24623cfba4,40,Weissman,S,Women,Skirts
1908,Tory-Burch-Benton-Ballet-Black-Leather-Flats-8-5d6489791153bae262824411,80,Tory Burch,8,Women,Shoes
1909,Lululemon-Wunder-Under-Pant-Size-4-Luxtreme-5b951bbf0cb5aaf4d47bcc17,45,lululemon athletica,4,Women,Pants
1910,Authentic-Chanel-Pumps-5af47eada825a6364ff9104a,175,CHANEL,9,Women,Shoes
1911,Lululemon-Striped-Scuba-Hooded-Sweatshirt-Size-6-5d52bd2279df271a9f273798,70,lululemon athletica,6,Women,Tops
1912,NEW-Garnet-Hill-Taupe-Gray-Cord-Blazer-5adfa5db00450f75c13956a9,48,Garnet Hill,8,Women,Jackets_&_Coats
1913,Hunter-the-Original-HighHeel-Rubber-Boot-7-5d581940d948a11ebdb48577,75,Hunter,7,Women,Shoes
1914,Lululemon-Pace-Rival-Crop-19Line-Up-White-Black-5c5f81445c445292988b67f2,45,lululemon athletica,4,Women,Pants
1915,Versace-Logo-tip-5c5ff7413c9844b07888c27c,125,Versace,M,Women,Tops
1916,Sheared-Beaver-Faux-Fur-Duffle-coatjacket-5c4a0dff1b3294f961630d0b,40,dennis basso,L,Women,Jackets_&_Coats
1917,NewTORY-BURCH-SOLID-WRAP-ONEPIECE-5c299e8f8ad2f97fd3130de8,70,Tory Burch,M,Women,Swim
1918,JOHN-HARDY-SALEKAWUNG-FLOWER-CUFF-BRACELET-5d1baa4ed1aa25d51982c01f,180,John Hardy,OS,Women,Jewelry
1919,Lilac-Floral-Print-Block-Heels-5b9947446197450a6aafdb06,41,Nine West,7,Women,Shoes
1920,Lulus-Full-Circle-Navy-Blue-Lace-Mermaid-Dress-5adcae9436b9de9e8486a83f,45,Lulu's,S,Women,Dresses
1921,Dr-Martens-Unisex-2976-Chelsea-Boots-5bd61c809519968bddc88910,79,Dr. Martens,10,Women,Shoes
1922,Kate-Spade-Brightwater-Drive-Small-Rachelle-5d6d76b419c1576bcbe3dd53,45,kate spade,OS,Women,Bags
1923,Dolce-and-Gabbana-Sheer-Bodysuit-5cb576b008d2c23710fd2df8,120,Dolce & Gabbana,S,Women,Tops
1924,Tory-Burch-Pebble-Leather-Tote-5d1bec39afade8371bce9559,100,Tory Burch,16%E2%80%9Dx11.5%E2%80%9Dw%2F9%E2%80%9Dstrap+drop,Women,Bags
1925,EUC-VINTAGE-Unsigned-Hollycraft-Floral-Brooch-Pin-5cf8f9028d653da1906f0937,49,Hollycraft,1+1%2F2%22+tall+by+1+1%2F8%22+wide,Women,Jewelry
1926,Ivanka-Trump-Heels-5971563f4127d0f973077409,45,Ivanka Trump,6,Women,Shoes
1927,NEW-7-for-All-Mankind-DOJO-Wide-Leg-Flare-Jeans-27-5d3fa6b29ed36d8da6b69c68,76,7 For All Mankind,27,Women,Jeans
1928,Kay-Eternity-Circle-Necklace-5c5238b8409c1559ed6f38f7,116,Kay Jewelers,OS,Women,Jewelry
1929,LOUIS-VUITTON-BELT-AUTHENTIC-5681921377adea9de100f371,200,Louis Vuitton,85%2F34,Women,Accessories
1930,Michael-Kors-Watch-Gold-and-Silver-Tone-5d3e7e88bbf076fa4e6d6e3a,45,Michael Kors,OS,Women,Accessories
1931,Johnny-Was-Playa-Embroidered-BoHo-Tunic-5cc67fdcf32a08270aa12da3,115,Johnny Was,L,Women,Tops
1932,COACH-CAMO-COSMETIC-BAG-5bfeebbdc61777f7a54f4285,49,Coach,6+1%2F2+X+3+1%2F2+X+3+1%2F4,Women,Bags
1933,Lululemon-Studio-Pant-II-Unlined-Fresh-Teal-Mint-5d4d9faeabe1ce5e49fc85de,60,lululemon athletica,10,Women,Pants
1934,Free-People-All-About-You-Jumpsuit-NWOT-5d64b20d8d653d22ef2b1b91,138,Free People,8,Women,Pants
1935,Rebecca-Taylor-Knit-Poncho-Cape-Purple-5d5ecfcf9ed36d63f1dc8819,49,Rebecca Taylor,XS,Women,Sweaters
1936,New-without-tag-Agent-Provocateur-Bra-34EDD-5ceb3388afade8f9fff37966,90,Agent Provocateur,34E+%28DD%29,Women,Intimates_&_Sleepwear
1937,Vintage-Versus-Womans-Black-Leather-Belt-Sz-2460-5bfa72af1b32940c76c43c18,220,Versus,OS,Women,Accessories
1938,Harley-Quinn-Suicide-Squad-Barrel-Bag-NWOT-5ca0fe02689ebca58b21327d,40,DC Comics,9%22+x+5%22+x+6%22,Women,Bags
1939,Purple-Chanel-Sunglasses-the-Miroir-Collection-5d581ca1a20dfc57c34e29be,90,CHANEL,OS,Women,Accessories
1940,-5cf2afe32eb33fc1763e62e0,40,Anthropologie,XS%2FS,Women,Other
1941,Milly-Giraffe-Silk-Shift-Dress-5d3bace66a7fbac083cde3c4,40,Milly of New York,4,Women,Dresses
1942,HENRI-BENDEL-HUGE-HANDBAG-5d41a7318d653d8c3996eaf0,150,henri bendel,OS,Women,Bags
1943,Louis-Vuitton-Camel-Suede-Tortoise-Flower-Heel-5d368e76fe19c73889f474bd,250,Louis Vuitton,11,Women,Shoes
1944,Ugg-Size-95-Brookfield-Short-Boot-in-brown-5cdec4f78e2a83efdf69c945,40,UGG,9.5,Women,Shoes
1945,KATE-SPADE-Quilted-Leather-Bag-5ce184122f8276d8470454ee,179,kate spade,OS,Women,Bags
1946,MK-MICHAEL-KORS-BLACK-POINTY-TOE-LEATHER-PUMPBOW-5d5acb6c8557aff274d78280,60,MICHAEL Michael Kors,6,Women,Shoes
1947,CHRISTIAN-DIOR-silk-pinkblue-floral-print-scarf-5cc27e62afade8895f822ebf,45,Dior,OS,Women,Accessories
1948,Anthropologie-Maeve-Jungle-Pencil-Skirt-NWOT-5d3636467a817320ac1a21fe,55,Anthropologie,0,Women,Skirts
1949,Patagonia-Synchilla-ReTool-Snap-T-Fleece-Pullover-5d4df450afade8147c884048,50,Patagonia,XS,Women,Jackets_&_Coats
1950,Stuart-Weitzman-Size-7-Real-Snake-DOrsay-Heels-5cdff34bdc11f3ca27db077e,60,Stuart Weitzman,7,Women,Shoes
1951,Marc-Jacobs-FlashLeola-Handbag-59280524c28456981105b6f4,100,Marc by Marc Jacobs,18%22+H+x+14%22+L+%289%22+arm+drop%29,Women,Bags
1952,Vintagesummer-vuitton-vernis-reade-pm-5cfb0be78557af4d2f042eca,240,Louis Vuitton,OS,Women,Bags
1953,Lululemon-Go-Getter-Bag-Grey-Heathered-BlackGrey-5d6c2becc953d8d01f0cbdc9,95,lululemon athletica,OS,Women,Bags
1954,WILDFOX-Hostess-with-the-Mostess-Crop-Sweatshirt-5d5eb49e2f4831f2d2c36410,45,Wildfox,M,Women,Tops
1955,Mother-Colorblock-Looker-in-Geometric-Lies-Jeans-5d3099867f617fd8a7df69e1,65,MOTHER,28,Women,Jeans
1956,Kendra-Scott-Skylar-Earrings-5625dbf513302a1a4a0262f6,40,Kendra Scott,OS,Women,Jewelry
1957,Kendra-Scott-Skylar-Earrings-5625dca347da817fae02631a,40,Kendra Scott,OS,Women,Jewelry
1958,Louis-Vuitton-Papillon-Vernis-handbag-5cdeab59b3e917f5a6be2868,250,Louis Vuitton,OS,Women,Bags
1959,Frye-7-Wyatt-Overlay-Short-Western-cowboy-boot-5cdd5c2916be704cfe5b9264,75,Frye,7,Women,Shoes
1960,Lauren-blue-suede-and-tan-leather-shoulder-bag-5d1bdcd52eb33f24f8df5d62,60,Lauren Ralph Lauren,OS,Women,Bags
1961,New-Gucci-Belt-Athentic-Double-G-Marmot-GG-5d6d882b8557af16257215de,155,Gucci,%C2%BB85%2F34,Women,Accessories
1962,Louis-Vuitton-Damier-Azur-Coin-Pouch-5b3fbb0faa8770aeba85ca64,165,Louis Vuitton,OS,Women,Accessories
1963,St-John-Collection-Size-6-Cream-Button-Cardigan-5cfa579af32a0803272f57b1,100,St. John Collection,6,Women,Sweaters
1964,FINAL-SALE-Tory-Burch-Crossbody-56cbc3bed3a2a7615207b13a,150,Tory Burch,OS,Women,Bags
1965,Authentic-prada-handbag-5611e77d78b31c74420069e3,200,Prada,OS,Women,Bags
1966,J-Crew-Double-Breast-Cardigan-Coatigan-J6395-10D3-5d61948e16105d7115a7a5b9,60,J. Crew,M,Women,Sweaters
1967,Mother-The-Looker-Skinny-Stretch-Jeans-5d6459b5b146cc8f07405944,40,MOTHER,27,Women,Jeans
1968,Lululemon-athletica-zip-up-5b8834f234a4ef4f74834311,53,lululemon athletica,10,Women,Jackets_&_Coats
1969,Diane-Von-Furstenberg-Black-White-Dress-Sz-8-5d5ada2119c157b1fcf6f8c3,69,Diane Von Furstenberg,8,Women,Dresses
1970,Lilly-Pulitzer-Wyatt-Peel-Eat-Strapless-Dress-5d4e0d6d8557af3ea2467557,56,Lilly Pulitzer,8,Women,Dresses
1971,Vintage-Jumpsuit-Black-Medium-Snaps-drawstring-5d385d343a622d3e15fb9ec9,40,Vintage,M,Women,Pants
1972,EILEEN-FISHER-Black-Silk-Jersey-Dress-3X-5d6330271445654b519dde8f,77,Eileen Fisher,3X,Women,Dresses
1973,BCBGeneration-Geometric-open-back-dress-5ad4ecc405f430c4e8952d6d,49,BCBGeneration,S,Women,Dresses
1974,LOFT-Necklace-Long-Tassel-Natural-Stone-5cfd5843d948a11659077f2b,40,LOFT,OS,Women,Jewelry
1975,NWOT-Agent-Provocateur-Black-bra-Sz-32C-5d669ea1d948a1357f64d77e,49,Agent Provocateur,32C,Women,Intimates_&_Sleepwear
1976,VTG-1990s-Black-Coach-Bifold-Wallet-Gold-Hardware-5cfbbe30969d1f3d82ffcd21,50,Coach,OS,Women,Bags
1977,Lilly-Pulitzer-Blue-green-bamboo-dress-Sz-4-5d55ac1ca20dfc791d738acd,75,Lilly Pulitzer,4,Women,Dresses
1978,EUC-ATHLETA-TWO-PIECE-TOP-AND-BOTTOM-SET-5d6839f7b81fca741c9d551c,49,Athleta,M,Women,Tops
1979,FENDI-ESPADRILLES-A-thousand-compliments-5c7ebfe3f68b98e3c6956bdb,80,Fendi,8,Women,Shoes
1980,Joie-Tosca-Cardigan-5d4efc2f16105d9ed0ff00d4,50,Joie,M%2FL,Women,Sweaters
1981,Madewell-Billie-Booties-Cognac-Pebbled-Leather-5d2f9336969d1f5d3a2ab81b,45,Madewell,7.5,Women,Shoes
1982,Coach-Leather-East-West-Gallery-Tote-Handbag-12343-5d027c20adb58ded638e2368,75,Coach,OS,Women,Bags
1983,ALEXIS-BITTAR-Crystal-Coiled-Snake-Stud-Earrings-5c7e09087386bc46c9fca62d,48,Alexis Bittar,OS,Women,Jewelry
1984,Madewell-Oversized-Knit-Open-Cardigan-Sweater-M-595d27c5bcd4a79c0f00d9f9,54,Madewell,M,Women,Sweaters
1985,Cynthia-Rowley-long-cashmere-cardigan-in-taupe-5d6c1ee1bb22e38dac15c55a,54,Cynthia Rowley,L,Women,Sweaters
1986,Kate-Spade-Candy-Keychain-5d12ad33adb58d277cc237a6,50,kate spade,OS,Women,Accessories
1987,Nike-Womens-Air-Max-Premium-90-Sneakers-Size-65-5af79e3872ea88bb60be25c6,64,Nike,6.5,Women,Shoes
1988,Last-onesorry-Marc-Tetro-Boston-Terrier-Tote-Bag-5cce3648afade84d99c34430,60,marc tetro,OS,Women,Bags
1989,Womens-Nike-Winflo-III-Size-9-5cf309e0689ebcaa9596c944,42,Nike,9,Women,Shoes
1990,Womens-Nike-Airmax-2014-5d494ce7fe19c7d83114fa7d,65,Nike,10,Women,Shoes
1991,Kate-Spade-live-colorfully-red-cardigan-size-L-5bc88f93f63eea5539ca2336,40,kate spade,L,Women,Sweaters
1992,Majorelle-Kalani-Dress-5d6dba272f827655bd7b93dc,55,MAJORELLE,XS,Women,Dresses
1993,Custo-Barcelona-blousestunning-LIKE-NEW-5ce014cf264a559391a06709,40,Custo Barcelona,2,Women,Tops
1994,Eileen-Fisher-Waxed-Denim-Jeans-5d6b0af1510bca1183bf172d,50,Eileen Fisher,14,Women,Jeans
1995,Talbots-Christmas-tree-sweater-vest-size-large-5bc8f0745c4452ace5f0101e,45,Talbots,L,Women,Jackets_&_Coats
1996,VTG-Givenchy-Iconic-Signture-Stamped-Logo-Earrings-5c7b8a4d1b32943a60ebca6b,80,Givenchy,OS,Women,Jewelry
1997,PRICE-DROPNWOT-FRYE-Ankle-Boots-Booties-5d5c919e7a817312e06d5381,90,Frye,7,Women,Shoes
1998,Large-7-For-All-Mankind-Asymmetrical-Clutch-Studs-5c48bd9f0cb5aabc1440370f,40,7 For All Mankind,OS,Women,Bags
1999,HOBO-International-Saddle-Bag-Messenger-Crossbody-5bf3dece194dad1c40298de6,49,HOBO,OS,Women,Bags
